63 891
63 1 1.000000
2 1 1.000000
2 63 1.000000
3 1 1.000000
3 63 1.000000
3 2 1.000000
49 1 1.000000
50 1 1.000000
4 1 1.000000
4 63 1.000000
4 2 1.000000
4 3 1.000000
51 1 1.000000
52 1 1.000000
53 1 1.000000
54 1 1.000000
55 1 1.000000
56 1 1.000000
57 1 1.000000
58 1 1.000000
59 1 1.000000
60 1 1.000000
5 1 1.000000
5 63 1.000000
5 2 1.000000
5 3 1.000000
5 4 1.000000
61 1 1.000000
62 1 1.000000
7 1 1.000000
9 1 1.000000
11 1 1.000000
13 1 1.000000
15 1 1.000000
17 1 1.000000
19 1 1.000000
19 63 1.000000
21 1 1.000000
21 63 1.000000
6 1 1.000000
6 63 1.000000
6 2 1.000000
6 3 1.000000
6 4 1.000000
6 5 1.000000
6 7 1.000000
6 9 1.000000
6 11 1.000000
6 13 1.000000
6 15 1.000000
6 17 1.000000
6 19 1.000000
6 21 1.000000
23 1 1.000000
23 63 1.000000
23 6 1.000000
25 1 1.000000
25 63 1.000000
25 2 1.000000
25 6 1.000000
27 1 1.000000
27 63 1.000000
27 2 1.000000
27 3 1.000000
27 6 1.000000
29 1 1.000000
29 63 1.000000
29 2 1.000000
29 3 1.000000
29 6 1.000000
8 1 1.000000
8 63 1.000000
8 2 1.000000
8 3 1.000000
8 4 1.000000
8 7 1.000000
8 9 1.000000
8 11 1.000000
8 13 1.000000
8 15 1.000000
8 17 1.000000
8 19 1.000000
8 6 1.000000
8 23 1.000000
8 25 1.000000
8 27 1.000000
12 1 1.000000
12 63 1.000000
12 2 1.000000
12 3 1.000000
12 4 1.000000
12 11 1.000000
12 13 1.000000
12 15 1.000000
12 17 1.000000
12 19 1.000000
12 6 1.000000
12 23 1.000000
12 25 1.000000
12 27 1.000000
12 8 1.000000
16 1 1.000000
16 63 1.000000
16 2 1.000000
16 3 1.000000
16 4 1.000000
16 5 1.000000
16 15 1.000000
16 17 1.000000
16 19 1.000000
16 21 1.000000
16 6 1.000000
16 23 1.000000
16 25 1.000000
16 27 1.000000
16 29 1.000000
16 8 1.000000
16 12 1.000000
18 1 1.000000
18 63 1.000000
18 2 1.000000
18 3 1.000000
18 4 1.000000
18 5 1.000000
18 17 1.000000
18 19 1.000000
18 21 1.000000
18 6 1.000000
18 23 1.000000
18 25 1.000000
18 27 1.000000
18 29 1.000000
18 8 1.000000
18 12 1.000000
18 16 1.000000
24 1 1.000000
24 63 1.000000
24 2 1.000000
24 3 1.000000
24 4 1.000000
24 5 1.000000
24 6 1.000000
24 23 1.000000
24 25 1.000000
24 27 1.000000
24 29 1.000000
24 8 1.000000
24 12 1.000000
24 16 1.000000
24 18 1.000000
26 1 1.000000
26 63 1.000000
26 2 1.000000
26 3 1.000000
26 4 1.000000
26 5 1.000000
26 6 1.000000
26 25 1.000000
26 27 1.000000
26 29 1.000000
26 8 1.000000
26 12 1.000000
26 16 1.000000
26 18 1.000000
26 24 1.000000
14 1 1.000000
14 63 1.000000
14 2 1.000000
14 3 1.000000
14 4 1.000000
14 5 1.000000
14 11 1.000000
14 13 1.000000
14 15 1.000000
14 17 1.000000
14 19 1.000000
14 21 1.000000
14 6 1.000000
14 23 1.000000
14 25 1.000000
14 27 1.000000
14 29 1.000000
14 8 1.000000
14 12 1.000000
14 16 1.000000
14 18 1.000000
14 24 1.000000
14 26 1.000000
20 1 1.000000
20 63 1.000000
20 2 1.000000
20 3 1.000000
20 4 1.000000
20 5 1.000000
20 13 1.000000
20 15 1.000000
20 17 1.000000
20 19 1.000000
20 21 1.000000
20 6 1.000000
20 23 1.000000
20 25 1.000000
20 27 1.000000
20 29 1.000000
20 8 1.000000
20 12 1.000000
20 16 1.000000
20 18 1.000000
20 24 1.000000
20 26 1.000000
20 14 1.000000
22 1 1.000000
22 63 1.000000
22 2 1.000000
22 3 1.000000
22 4 1.000000
22 5 1.000000
22 17 1.000000
22 19 1.000000
22 21 1.000000
22 6 1.000000
22 23 1.000000
22 25 1.000000
22 27 1.000000
22 29 1.000000
22 8 1.000000
22 12 1.000000
22 16 1.000000
22 18 1.000000
22 24 1.000000
22 26 1.000000
22 14 1.000000
22 20 1.000000
28 1 1.000000
28 63 1.000000
28 2 1.000000
28 3 1.000000
28 4 1.000000
28 5 1.000000
28 21 1.000000
28 6 1.000000
28 23 1.000000
28 25 1.000000
28 27 1.000000
28 29 1.000000
28 8 1.000000
28 12 1.000000
28 16 1.000000
28 18 1.000000
28 24 1.000000
28 26 1.000000
28 14 1.000000
28 20 1.000000
28 22 1.000000
30 1 1.000000
30 63 1.000000
30 2 1.000000
30 3 1.000000
30 4 1.000000
30 5 1.000000
30 6 1.000000
30 25 1.000000
30 27 1.000000
30 29 1.000000
30 8 1.000000
30 12 1.000000
30 16 1.000000
30 18 1.000000
30 24 1.000000
30 26 1.000000
30 14 1.000000
30 20 1.000000
30 22 1.000000
30 28 1.000000
31 1 1.000000
31 63 1.000000
31 2 1.000000
31 3 1.000000
31 4 1.000000
31 5 1.000000
31 6 1.000000
31 29 1.000000
31 8 1.000000
31 12 1.000000
31 16 1.000000
31 18 1.000000
31 24 1.000000
31 26 1.000000
31 14 1.000000
31 20 1.000000
31 22 1.000000
31 28 1.000000
31 30 1.000000
32 1 1.000000
32 63 1.000000
32 2 1.000000
32 3 1.000000
32 4 1.000000
32 5 1.000000
32 6 1.000000
32 8 1.000000
32 12 1.000000
