63 979
2 63 1.000000
3 63 1.000000
3 2 1.000000
4 63 1.000000
4 2 1.000000
4 3 1.000000
27 2 1.000000
14 2 1.000000
5 63 1.000000
5 2 1.000000
5 3 1.000000
5 4 1.000000
29 2 1.000000
13 2 1.000000
13 14 1.000000
11 2 1.000000
31 2 1.000000
9 2 1.000000
9 3 1.000000
33 2 1.000000
33 3 1.000000
6 2 1.000000
6 3 1.000000
6 5 1.000000
35 2 1.000000
35 3 1.000000
35 5 1.000000
7 63 1.000000
7 2 1.000000
7 3 1.000000
7 5 1.000000
7 6 1.000000
37 63 1.000000
37 2 1.000000
37 3 1.000000
37 5 1.000000
39 63 1.000000
39 2 1.000000
39 3 1.000000
39 4 1.000000
39 5 1.000000
8 63 1.000000
8 2 1.000000
8 3 1.000000
8 5 1.000000
8 9 1.000000
8 6 1.000000
8 7 1.000000
41 63 1.000000
41 2 1.000000
41 3 1.000000
41 5 1.000000
10 63 1.000000
10 2 1.000000
10 3 1.000000
10 5 1.000000
10 11 1.000000
10 9 1.000000
10 6 1.000000
10 7 1.000000
10 37 1.000000
10 8 1.000000
10 41 1.000000
42 63 1.000000
42 2 1.000000
42 3 1.000000
42 5 1.000000
42 41 1.000000
42 10 1.000000
12 63 1.000000
12 2 1.000000
12 3 1.000000
12 5 1.000000
12 13 1.000000
12 11 1.000000
12 9 1.000000
12 6 1.000000
12 35 1.000000
12 7 1.000000
12 37 1.000000
12 39 1.000000
12 8 1.000000
12 41 1.000000
12 10 1.000000
12 42 1.000000
40 63 1.000000
40 2 1.000000
40 3 1.000000
40 4 1.000000
40 5 1.000000
40 39 1.000000
40 8 1.000000
40 41 1.000000
40 10 1.000000
40 42 1.000000
40 12 1.000000
15 63 1.000000
15 2 1.000000
15 3 1.000000
15 16 1.000000
15 18 1.000000
15 4 1.000000
15 19 1.000000
15 20 1.000000
15 21 1.000000
15 22 1.000000
15 23 1.000000
15 24 1.000000
15 25 1.000000
15 26 1.000000
15 27 1.000000
15 14 1.000000
15 5 1.000000
15 29 1.000000
15 13 1.000000
15 11 1.000000
15 31 1.000000
15 9 1.000000
15 33 1.000000
15 6 1.000000
15 35 1.000000
15 7 1.000000
15 37 1.000000
15 39 1.000000
15 8 1.000000
15 41 1.000000
15 10 1.000000
15 42 1.000000
15 12 1.000000
15 40 1.000000
38 63 1.000000
38 2 1.000000
38 3 1.000000
38 4 1.000000
38 5 1.000000
38 37 1.000000
38 39 1.000000
38 8 1.000000
38 41 1.000000
38 10 1.000000
38 42 1.000000
38 12 1.000000
38 40 1.000000
38 15 1.000000
30 63 1.000000
30 2 1.000000
30 3 1.000000
30 4 1.000000
30 14 1.000000
30 5 1.000000
30 29 1.000000
30 13 1.000000
30 11 1.000000
30 31 1.000000
30 9 1.000000
30 33 1.000000
30 6 1.000000
30 35 1.000000
30 7 1.000000
30 37 1.000000
30 39 1.000000
30 8 1.000000
30 41 1.000000
30 10 1.000000
30 42 1.000000
30 12 1.000000
30 40 1.000000
30 15 1.000000
30 38 1.000000
36 63 1.000000
36 2 1.000000
36 3 1.000000
36 4 1.000000
36 5 1.000000
36 35 1.000000
36 7 1.000000
36 37 1.000000
36 39 1.000000
36 8 1.000000
36 41 1.000000
36 10 1.000000
36 42 1.000000
36 12 1.000000
36 40 1.000000
36 15 1.000000
36 38 1.000000
36 30 1.000000
34 63 1.000000
34 2 1.000000
34 3 1.000000
34 4 1.000000
34 5 1.000000
34 33 1.000000
34 6 1.000000
34 35 1.000000
34 7 1.000000
34 37 1.000000
34 39 1.000000
34 8 1.000000
34 41 1.000000
34 10 1.000000
34 42 1.000000
34 12 1.000000
34 40 1.000000
34 15 1.000000
34 38 1.000000
34 30 1.000000
34 36 1.000000
44 63 1.000000
44 2 1.000000
44 3 1.000000
44 4 1.000000
44 5 1.000000
44 39 1.000000
44 12 1.000000
44 40 1.000000
44 15 1.000000
44 38 1.000000
44 30 1.000000
44 36 1.000000
44 34 1.000000
43 63 1.000000
43 2 1.000000
43 3 1.000000
43 4 1.000000
43 5 1.000000
43 6 1.000000
43 35 1.000000
43 7 1.000000
43 37 1.000000
43 39 1.000000
43 8 1.000000
43 41 1.000000
43 10 1.000000
43 42 1.000000
43 12 1.000000
43 40 1.000000
43 15 1.000000
43 38 1.000000
43 30 1.000000
43 36 1.000000
43 34 1.000000
43 44 1.000000
45 63 1.000000
45 2 1.000000
45 3 1.000000
45 4 1.000000
45 5 1.000000
45 39 1.000000
45 42 1.000000
45 12 1.000000
45 40 1.000000
45 15 1.000000
45 38 1.000000
45 30 1.000000
45 36 1.000000
45 34 1.000000
45 44 1.000000
45 43 1.000000
46 63 1.000000
46 2 1.000000
46 3 1.000000
46 4 1.000000
46 5 1.000000
46 33 1.000000
46 6 1.000000
46 35 1.000000
46 7 1.000000
46 37 1.000000
46 39 1.000000
46 8 1.000000
46 41 1.000000
46 10 1.000000
46 42 1.000000
46 12 1.000000
46 40 1.000000
46 15 1.000000
46 38 1.000000
46 30 1.000000
46 36 1.000000
46 34 1.000000
46 44 1.000000
46 43 1.000000
46 45 1.000000
47 63 1.000000
47 2 1.000000
47 3 1.000000
47 4 1.000000
47 5 1.000000
47 39 1.000000
47 10 1.000000
47 42 1.000000
47 12 1.000000
47 40 1.000000
47 15 1.000000
47 38 1.000000
47 30 1.000000
47 36 1.000000
47 34 1.000000
47 44 1.000000
47 43 1.000000
47 45 1.000000
47 46 1.000000
48 63 1.000000
48 2 1.000000
48 3 1.000000
48 4 1.000000
48 5 1.000000
48 9 1.000000
48 33 1.000000
48 6 1.000000
48 35 1.000000
48 7 1.000000
48 37 1.000000
48 39 1.000000
48 8 1.000000
48 41 1.000000
48 10 1.000000
48 42 1.000000
48 12 1.000000
48 40 1.000000
48 15 1.000000
48 38 1.000000
48 30 1.000000
48 36 1.000000
48 34 1.000000
48 44 1.000000
48 43 1.000000
48 45 1.000000
48 46 1.000000
48 47 1.000000
49 63 1.000000
49 2 1.000000
49 3 1.000000
49 4 1.000000
49 5 1.000000
49 39 1.000000
49 41 1.000000
49 10 1.000000
49 42 1.000000
49 12 1.000000
49 40 1.000000
49 15 1.000000
49 38 1.000000
49 30 1.000000
49 36 1.000000
49 34 1.000000
49 44 1.000000
49 43 1.000000
49 45 1.000000
49 46 1.000000
49 47 1.000000
49 48 1.000000
32 63 1.000000
32 2 1.000000
32 3 1.000000
32 4 1.000000
32 5 1.000000
32 31 1.000000
32 9 1.000000
32 33 1.000000
32 6 1.000000
32 35 1.000000
32 7 1.000000
32 37 1.000000
32 39 1.000000
32 8 1.000000
32 41 1.000000
32 10 1.000000
32 42 1.000000
32 12 1.000000
32 40 1.000000
32 15 1.000000
32 38 1.000000
32 30 1.000000
32 36 1.000000
32 34 1.000000
32 44 1.000000
32 43 1.000000
32 45 1.000000
32 46 1.000000
32 47 1.000000
32 48 1.000000
32 49 1.000000
50 63 1.000000
50 2 1.000000
50 3 1.000000
50 4 1.000000
50 5 1.000000
50 39 1.000000
50 41 1.000000
50 10 1.000000
50 42 1.000000
50 12 1.000000
50 40 1.000000
50 15 1.000000
50 38 1.000000
50 30 1.000000
50 36 1.000000
50 34 1.000000
50 44 1.000000
50 43 1.000000
50 45 1.000000
50 46 1.000000
50 47 1.000000
50 48 1.000000
50 49 1.000000
50 32 1.000000
51 63 1.000000
51 2 1.000000
51 3 1.000000
51 4 1.000000
51 5 1.000000
51 11 1.000000
51 31 1.000000
51 9 1.000000
51 33 1.000000
51 6 1.000000
51 35 1.000000
51 7 1.000000
51 37 1.000000
51 39 1.000000
51 8 1.000000
51 41 1.000000
51 10 1.000000
51 42 1.000000
51 12 1.000000
51 40 1.000000
51 15 1.000000
51 38 1.000000
51 30 1.000000
51 36 1.000000
51 34 1.000000
51 44 1.000000
51 43 1.000000
51 45 1.000000
51 46 1.000000
51 47 1.000000
51 48 1.000000
51 49 1.000000
51 32 1.000000
51 50 1.000000
52 63 1.000000
52 2 1.000000
52 3 1.000000
52 4 1.000000
52 5 1.000000
52 39 1.000000
52 42 1.000000
52 12 1.000000
52 40 1.000000
52 15 1.000000
52 38 1.000000
52 30 1.000000
52 36 1.000000
52 34 1.000000
52 44 1.000000
52 43 1.000000
52 45 1.000000
52 46 1.000000
52 47 1.000000
52 48 1.000000
52 49 1.000000
52 32 1.000000
52 50 1.000000
52 51 1.000000
53 63 1.000000
53 2 1.000000
53 3 1.000000
53 4 1.000000
53 5 1.000000
53 39 1.000000
53 8 1.000000
53 41 1.000000
53 10 1.000000
53 42 1.000000
53 12 1.000000
53 40 1.000000
53 15 1.000000
53 38 1.000000
53 30 1.000000
53 36 1.000000
53 34 1.000000
53 44 1.000000
53 43 1.000000
53 45 1.000000
53 46 1.000000
53 47 1.000000
53 48 1.000000
53 49 1.000000
53 32 1.000000
53 50 1.000000
53 51 1.000000
53 52 1.000000
54 63 1.000000
54 2 1.000000
54 3 1.000000
54 4 1.000000
54 5 1.000000
54 29 1.000000
54 13 1.000000
54 11 1.000000
54 31 1.000000
54 9 1.000000
54 33 1.000000
54 6 1.000000
54 35 1.000000
54 7 1.000000
54 37 1.000000
54 39 1.000000
54 8 1.000000
54 41 1.000000
54 10 1.000000
54 42 1.000000
54 12 1.000000
54 40 1.000000
54 15 1.000000
54 38 1.000000
54 30 1.000000
54 36 1.000000
54 34 1.000000
54 44 1.000000
54 43 1.000000
54 45 1.000000
54 46 1.000000
54 47 1.000000
54 48 1.000000
54 49 1.000000
54 32 1.000000
54 50 1.000000
54 51 1.000000
54 52 1.000000
54 53 1.000000
55 63 1.000000
55 2 1.000000
55 3 1.000000
55 4 1.000000
55 5 1.000000
55 37 1.000000
55 39 1.000000
55 8 1.000000
55 41 1.000000
55 10 1.000000
55 42 1.000000
55 12 1.000000
55 40 1.000000
55 15 1.000000
55 38 1.000000
55 30 1.000000
55 36 1.000000
55 34 1.000000
55 44 1.000000
55 43 1.000000
55 45 1.000000
55 46 1.000000
55 47 1.000000
55 48 1.000000
55 49 1.000000
55 32 1.000000
55 50 1.000000
55 51 1.000000
55 52 1.000000
55 53 1.000000
55 54 1.000000
28 63 1.000000
28 2 1.000000
28 3 1.000000
28 4 1.000000
28 27 1.000000
28 14 1.000000
28 5 1.000000
28 29 1.000000
28 13 1.000000
28 11 1.000000
28 31 1.000000
28 9 1.000000
28 33 1.000000
28 6 1.000000
28 35 1.000000
28 7 1.000000
28 37 1.000000
28 39 1.000000
28 8 1.000000
28 41 1.000000
28 10 1.000000
28 42 1.000000
28 12 1.000000
28 40 1.000000
28 15 1.000000
28 38 1.000000
28 30 1.000000
28 36 1.000000
28 34 1.000000
28 44 1.000000
28 43 1.000000
28 45 1.000000
28 46 1.000000
28 47 1.000000
28 48 1.000000
28 49 1.000000
28 32 1.000000
28 50 1.000000
28 51 1.000000
28 52 1.000000
28 53 1.000000
28 54 1.000000
28 55 1.000000
56 63 1.000000
56 2 1.000000
56 3 1.000000
56 4 1.000000
56 5 1.000000
56 35 1.000000
56 7 1.000000
56 37 1.000000
56 39 1.000000
56 8 1.000000
56 41 1.000000
56 10 1.000000
56 42 1.000000
56 12 1.000000
56 40 1.000000
56 15 1.000000
56 38 1.000000
56 30 1.000000
56 36 1.000000
56 34 1.000000
56 44 1.000000
56 43 1.000000
56 45 1.000000
56 46 1.000000
56 47 1.000000
56 48 1.000000
56 49 1.000000
56 32 1.000000
56 50 1.000000
56 51 1.000000
56 52 1.000000
56 53 1.000000
56 54 1.000000
56 55 1.000000
56 28 1.000000
57 63 1.000000
57 2 1.000000
57 3 1.000000
57 4 1.000000
57 5 1.000000
57 39 1.000000
57 15 1.000000
57 38 1.000000
57 30 1.000000
57 36 1.000000
57 34 1.000000
57 44 1.000000
57 43 1.000000
57 45 1.000000
57 46 1.000000
57 47 1.000000
57 48 1.000000
57 49 1.000000
57 32 1.000000
57 50 1.000000
57 51 1.000000
57 52 1.000000
57 53 1.000000
57 54 1.000000
57 55 1.000000
57 28 1.000000
57 56 1.000000
58 63 1.000000
58 2 1.000000
58 3 1.000000
58 4 1.000000
58 5 1.000000
58 6 1.000000
58 35 1.000000
58 7 1.000000
58 37 1.000000
58 39 1.000000
58 8 1.000000
58 41 1.000000
58 10 1.000000
58 42 1.000000
58 12 1.000000
58 40 1.000000
58 15 1.000000
58 38 1.000000
58 30 1.000000
58 36 1.000000
58 34 1.000000
58 44 1.000000
58 43 1.000000
58 45 1.000000
58 46 1.000000
58 47 1.000000
58 48 1.000000
58 49 1.000000
58 32 1.000000
58 50 1.000000
58 51 1.000000
58 52 1.000000
58 53 1.000000
58 54 1.000000
58 55 1.000000
58 28 1.000000
58 56 1.000000
58 57 1.000000
59 63 1.000000
59 2 1.000000
59 3 1.000000
59 4 1.000000
59 5 1.000000
59 39 1.000000
59 12 1.000000
59 40 1.000000
59 15 1.000000
59 38 1.000000
59 30 1.000000
59 36 1.000000
59 34 1.000000
59 44 1.000000
59 43 1.000000
59 45 1.000000
59 46 1.000000
59 47 1.000000
59 48 1.000000
59 49 1.000000
59 32 1.000000
59 50 1.000000
59 51 1.000000
59 52 1.000000
59 53 1.000000
59 54 1.000000
59 55 1.000000
59 28 1.000000
59 56 1.000000
59 57 1.000000
59 58 1.000000
60 63 1.000000
60 2 1.000000
60 3 1.000000
60 4 1.000000
60 5 1.000000
60 33 1.000000
60 6 1.000000
60 35 1.000000
60 7 1.000000
60 37 1.000000
60 39 1.000000
60 8 1.000000
60 41 1.000000
60 10 1.000000
60 42 1.000000
60 12 1.000000
60 40 1.000000
60 15 1.000000
60 38 1.000000
60 30 1.000000
60 36 1.000000
60 34 1.000000
60 44 1.000000
60 43 1.000000
60 45 1.000000
60 46 1.000000
60 47 1.000000
60 48 1.000000
60 49 1.000000
60 32 1.000000
60 50 1.000000
60 51 1.000000
60 52 1.000000
60 53 1.000000
60 54 1.000000
60 55 1.000000
60 28 1.000000
60 56 1.000000
60 57 1.000000
60 58 1.000000
60 59 1.000000
61 63 1.000000
61 2 1.000000
61 3 1.000000
61 4 1.000000
61 5 1.000000
61 39 1.000000
61 42 1.000000
61 12 1.000000
61 40 1.000000
61 15 1.000000
61 38 1.000000
61 30 1.000000
61 36 1.000000
61 34 1.000000
61 44 1.000000
61 43 1.000000
61 45 1.000000
61 46 1.000000
61 47 1.000000
61 48 1.000000
61 49 1.000000
61 32 1.000000
61 50 1.000000
61 51 1.000000
61 52 1.000000
61 53 1.000000
